dataset,split,meeting,race_number,horse_number,horse_name,is_debut,score_pure_scaffold,score_surgical_speed_shape_neutral,score_surgical_plus_trainer,score_surgical_plus_trainer_stability,rank_pure_scaffold,rank_surgical_speed_shape_neutral,rank_surgical_plus_trainer,rank_surgical_plus_trainer_stability
archive,archive_development,2026-04-15_HappyValley,9,9,團結勇士,0,62.2742,60.5871,60.9404,60.9404,11,11,7,7
archive,archive_development,2026-04-15_HappyValley,9,10,贏得威楓,0,62.6678,60.3562,59.774,59.774,10,12,9,9
archive,archive_development,2026-04-15_HappyValley,9,11,幸運大夫,0,62.7427,64.161,61.6404,61.6404,9,4,2,2
archive,archive_development,2026-04-15_HappyValley,9,12,棒棒糖,0,68.6471,66.1435,61.3666,61.3666,1,1,5,5
archive,archive_development,2026-04-19_ShaTin,1,1,領創動力,0,64.9293,62.9679,59.5249,59.8956,4,4,7,7
archive,archive_development,2026-04-19_ShaTin,1,2,光輝歲月,0,64.4575,61.1774,60.8386,60.689,5,7,4,5
archive,archive_development,2026-04-19_ShaTin,1,3,管之友,0,60.1752,59.7122,59.3773,59.5241,11,11,8,10
archive,archive_development,2026-04-19_ShaTin,1,4,風起雲湧,0,62.3856,63.3125,61.0806,61.7265,8,3,3,3
archive,archive_development,2026-04-19_ShaTin,1,5,怪獸叉燒,0,63.9337,59.9491,58.3001,59.2698,6,10,12,12
archive,archive_development,2026-04-19_ShaTin,1,6,十力,0,63.3016,61.8701,59.2003,59.6421,7,6,9,9
archive,archive_development,2026-04-19_ShaTin,1,7,閃耀威龍,0,59.4145,57.5768,58.2195,58.8958,12,14,13,13
archive,archive_development,2026-04-19_ShaTin,1,8,香港精神,0,65.3124,60.8593,60.0078,60.2444,3,8,6,6
archive,archive_development,2026-04-19_ShaTin,1,9,一鹿歡騰,0,62.0693,59.9953,58.6856,59.31,9,9,11,11
archive,archive_development,2026-04-19_ShaTin,1,10,大利好運,0,65.6836,67.149,62.5044,62.1497,2,1,1,2
archive,archive_development,2026-04-19_ShaTin,1,11,開心三多,0,65.7545,63.5166,61.67,62.2327,1,2,2,1
archive,archive_development,2026-04-19_ShaTin,1,12,古惑大師,0,61.147,61.9316,60.1013,61.2472,10,5,5,4
archive,archive_development,2026-04-19_ShaTin,1,13,捷足奔馳,0,56.9143,59.0463,57.4685,58.3404,13,13,14,14
archive,archive_development,2026-04-19_ShaTin,1,14,樂矚心機,0,56.3906,59.1021,59.1244,59.774,14,12,10,8
archive,archive_development,2026-04-19_ShaTin,2,1,飛雲,0,65.9603,65.056,60.7637,61.5567,3,2,5,4
archive,archive_development,2026-04-19_ShaTin,2,2,花香月明,0,60.517,57.9482,57.9132,59.1563,12,12,12,12
archive,archive_development,2026-04-19_ShaTin,2,3,超風速,0,62.9066,60.7976,59.4833,59.7984,8,10,9,9
archive,archive_development,2026-04-19_ShaTin,2,4,多彩多姿,0,62.9629,60.6158,60.9851,60.9132,7,11,4,6
archive,archive_development,2026-04-19_ShaTin,2,5,巴閉佬,0,60.5366,62.0669,59.8735,60.3999,10,8,8,8
archive,archive_development,2026-04-19_ShaTin,2,6,鼓浪高升,0,60.5254,61.279,59.1135,59.7557,11,9,10,10
archive,archive_development,2026-04-19_ShaTin,2,7,魅力星,0,68.6651,65.355,62.6378,62.5039,1,1,2,2
archive,archive_development,2026-04-19_ShaTin,2,8,城中勇士,0,63.4892,63.0068,60.4121,60.9156,6,4,6,5
archive,archive_development,2026-04-19_ShaTin,2,9,爆熱,0,66.9984,63.7706,62.1084,61.6986,2,3,3,3
archive,archive_development,2026-04-19_ShaTin,2,10,南區旺,0,60.9778,62.4215,58.7911,59.4609,9,7,11,11
archive,archive_development,2026-04-19_ShaTin,2,11,謙謙君子,0,63.6837,62.9595,62.6687,63.0424,5,5,1,1
archive,archive_development,2026-04-19_ShaTin,2,12,快馬加鞭,0,65.3698,62.7631,60.0871,60.8962,4,6,7,7
archive,archive_development,2026-04-19_ShaTin,3,1,日出東方,0,64.6908,65.1188,62.9975,62.1102,4,1,1,3
archive,archive_development,2026-04-19_ShaTin,3,2,飛輪霸,0,67.1003,63.6217,59.9534,59.9737,1,5,9,11
archive,archive_development,2026-04-19_ShaTin,3,3,展雄威,0,61.0333,60.4669,59.9673,60.6547,10,11,8,6
archive,archive_development,2026-04-19_ShaTin,3,4,勝萬金,0,63.3928,59.5783,58.6674,60.2467,7,12,14,9
archive,archive_development,2026-04-19_ShaTin,3,5,電子騰飛,0,59.9322,59.1855,58.8137,59.6298,12,13,12,12
archive,archive_development,2026-04-19_ShaTin,3,6,馬運高,0,63.2331,61.0944,60.0992,60.1842,8,10,7,10
archive,archive_development,2026-04-19_ShaTin,3,7,支付之父,0,59.2211,62.0217,62.4944,62.4944,13,6,3,2
archive,archive_development,2026-04-19_ShaTin,3,8,一舖掂晒,0,61.5484,61.7788,59.2779,59.2779,9,8,11,14
archive,archive_development,2026-04-19_ShaTin,3,9,步步合拍,0,65.9048,64.9216,61.2207,62.0577,2,3,4,4
archive,archive_development,2026-04-19_ShaTin,3,10,精彩勇將,0,63.5126,65.1166,60.1607,60.3657,6,2,6,8
archive,archive_development,2026-04-19_ShaTin,3,11,飛來霸,0,64.9431,64.5646,62.8867,62.7749,3,4,2,1
archive,archive_development,2026-04-19_ShaTin,3,12,摘星聲升,0,60.6062,58.6857,58.677,59.3234,11,14,13,13
archive,archive_development,2026-04-19_ShaTin,3,13,英雄豪邁,0,64.1558,61.7994,60.6193,61.3552,5,7,5,5
archive,archive_development,2026-04-19_ShaTin,3,14,喜行,0,59.0154,61.394,59.7667,60.532,14,9,10,7
archive,archive_development,2026-04-19_ShaTin,4,1,輕功猛男,0,66.4685,62.7632,60.3119,61.5938,1,5,8,6
archive,archive_development,2026-04-19_ShaTin,4,2,超拍檔,0,60.8377,63.7129,61.5558,61.7981,11,4,4,5
archive,archive_development,2026-04-19_ShaTin,4,3,鬥志波,0,59.144,61.7043,59.6934,60.8812,12,8,9,10
archive,archive_development,2026-04-19_ShaTin,4,4,共創歡欣,0,65.276,61.014,59.2045,61.002,2,10,11,9
archive,archive_development,2026-04-19_ShaTin,4,5,北極之錶,0,57.1991,60.2847,59.4918,60.2933,14,11,10,12
archive,archive_development,2026-04-19_ShaTin,4,6,爽飆王子,0,57.2011,60.0017,58.8075,58.8075,13,12,13,14
archive,archive_development,2026-04-19_ShaTin,4,7,馬上盈,0,64.5677,61.2908,61.5509,61.9366,4,9,5,4
archive,archive_development,2026-04-19_ShaTin,4,8,遨遊波士,0,61.803,64.9787,61.8047,62.392,9,2,2,2
archive,archive_development,2026-04-19_ShaTin,4,9,桃花俊,0,62.203,62.0088,60.7002,61.5259,8,6,6,7
archive,archive_development,2026-04-19_ShaTin,4,10,有情有義,0,62.8072,66.2911,62.3368,62.6141,6,1,1,1
archive,archive_development,2026-04-19_ShaTin,4,11,洪才,0,61.1572,59.5767,60.312,61.4663,10,13,7,8
archive,archive_development,2026-04-19_ShaTin,4,12,超智多寶,0,62.6714,59.4546,58.0622,59.7142,7,14,14,13
archive,archive_development,2026-04-19_ShaTin,4,13,文武全能,0,65.0521,64.057,61.5576,61.9519,3,3,3,3
archive,archive_development,2026-04-19_ShaTin,4,14,競駿傳奇,0,62.957,61.8718,59.2034,60.6639,5,7,12,11
archive,archive_development,2026-04-19_ShaTin,5,1,熒光,0,59.1787,57.5322,57.779,58.9836,10,14,13,14
archive,archive_development,2026-04-19_ShaTin,5,2,家傳之寶,0,63.6464,60.0336,57.7168,59.0486,6,11,14,13
archive,archive_development,2026-04-19_ShaTin,5,3,睿智多寶,0,66.1214,65.235,62.6826,62.4456,2,2,3,3
archive,archive_development,2026-04-19_ShaTin,5,4,風捲殘雲,0,57.0997,59.8171,58.2742,59.1994,13,12,12,12
archive,archive_development,2026-04-19_ShaTin,5,5,勤德天下,0,60.2342,63.7227,62.1797,61.9998,9,5,4,4
archive,archive_development,2026-04-19_ShaTin,5,6,瑞祺威楓,0,64.8507,60.5887,60.1814,60.7953,4,8,6,7
archive,archive_development,2026-04-19_ShaTin,5,7,鴻圖大展,0,65.6155,64.1968,60.266,60.9393,3,4,5,6
archive,archive_development,2026-04-19_ShaTin,5,8,飛躍星伴,0,56.6301,59.7134,58.7114,60.425,14,13,10,8
archive,archive_development,2026-04-19_ShaTin,5,9,君達得,0,60.9747,64.2799,63.248,63.0149,8,3,2,2
archive,archive_development,2026-04-19_ShaTin,5,10,萬事勝利,0,63.7906,60.3997,58.7997,59.9268,5,9,9,11
archive,archive_development,2026-04-19_ShaTin,5,11,超開心,0,70.2521,67.1554,63.6141,64.0349,1,1,1,1
archive,archive_development,2026-04-19_ShaTin,5,12,頌星,0,57.5801,60.0697,59.4781,60.3129,12,10,8,9
archive,archive_development,2026-04-19_ShaTin,5,13,挺秀弘利,0,59.0135,61.62,59.8743,60.9451,11,6,7,5
archive,archive_development,2026-04-19_ShaTin,5,14,江南勇士,0,61.8597,60.9178,58.4261,60.0231,7,7,11,10
archive,archive_development,2026-04-19_ShaTin,6,1,奮鬥心,0,65.3787,64.094,62.0806,61.2367,4,3,3,6
archive,archive_development,2026-04-19_ShaTin,6,2,超加加,0,60.8428,62.641,60.3326,61.2772,10,5,6,4
archive,archive_development,2026-04-19_ShaTin,6,3,精彩動力,0,66.6737,63.3937,58.9877,60.5457,2,4,11,8
archive,archive_development,2026-04-19_ShaTin,6,4,加州星馳,0,62.485,65.6238,64.8727,64.7711,7,2,1,1
archive,archive_development,2026-04-19_ShaTin,6,5,有派頭,0,69.2305,66.9677,61.7211,61.7038,1,1,4,2
archive,archive_development,2026-04-19_ShaTin,6,6,艾莉奧,0,60.3859,59.4238,58.9098,60.6269,12,14,12,7
archive,archive_development,2026-04-19_ShaTin,6,7,風繼續吹,0,60.5383,61.4618,61.6109,61.2755,11,9,5,5
archive,archive_development,2026-04-19_ShaTin,6,8,盛勢威楓,0,66.2173,62.4392,62.5297,61.3845,3,6,2,3
archive,archive_development,2026-04-19_ShaTin,6,9,花開,0,64.1993,60.3486,58.9933,60.1944,5,11,10,10
archive,archive_development,2026-04-19_ShaTin,6,10,保羅輝煌,0,63.7428,61.9597,58.5443,59.6852,6,7,14,14
archive,archive_development,2026-04-19_ShaTin,6,11,林寶精神,0,62.0229,60.9012,59.3078,59.9767,9,10,9,13
archive,archive_development,2026-04-19_ShaTin,6,12,川河型駒,0,62.1884,59.9932,59.4884,60.433,8,13,8,9
archive,archive_development,2026-04-19_ShaTin,6,13,旭能精英,0,59.2363,60.1487,58.8023,60.0741,14,12,13,12
archive,archive_development,2026-04-19_ShaTin,6,14,午夜快車,0,59.3417,61.7758,59.5413,60.0913,13,8,7,11
archive,archive_development,2026-04-19_ShaTin,7,1,穿甲戰鷹,0,68.1173,65.0207,62.2818,62.6267,1,2,3,1
archive,archive_development,2026-04-19_ShaTin,7,2,愛國者,0,56.3767,58.2138,57.7924,59.0669,12,12,11,11
archive,archive_development,2026-04-19_ShaTin,7,3,日馳千里,0,65.0745,61.8013,60.3625,60.9055,6,9,7,7
archive,archive_development,2026-04-19_ShaTin,7,4,快搏,0,63.2458,62.1136,60.2492,61.1715,8,8,8,6
archive,archive_development,2026-04-19_ShaTin,7,5,觀眾之力,0,67.8572,64.4815,60.1892,60.7782,2,4,9,9
archive,archive_development,2026-04-19_ShaTin,7,6,廚神,0,59.8714,59.2294,58.4801,59.5896,11,11,10,10
archive,archive_development,2026-04-19_ShaTin,7,7,常嚐發財,0,63.1337,63.8217,62.3434,62.1606,9,6,2,3
archive,archive_development,2026-04-19_ShaTin,7,8,光年程祥,0,66.9279,64.7727,61.0637,61.245,3,3,6,4
archive,archive_development,2026-04-19_ShaTin,7,9,顯勝高昇,0,65.9494,64.2878,61.275,61.1741,4,5,5,5
archive,archive_development,2026-04-19_ShaTin,7,10,起舞奜奜,0,65.4549,65.2347,63.2274,62.4141,5,1,1,2
archive,archive_development,2026-04-19_ShaTin,7,11,活得健康,0,63.3092,59.4867,56.8947,58.0584,7,10,12,12
archive,archive_development,2026-04-19_ShaTin,7,12,勇者無敵,0,62.0383,62.9818,61.3297,60.8468,10,7,4,8
archive,archive_development,2026-04-19_ShaTin,9,1,首飾天空,0,69.814,68.9168,65.4086,63.7983,1,2,2,2
archive,archive_development,2026-04-19_ShaTin,9,2,魅力奔騰,0,57.5635,60.9108,60.5736,61.4561,12,9,6,6
archive,archive_development,2026-04-19_ShaTin,9,3,大眾福星,0,68.3213,67.1324,62.5364,62.4293,2,3,3,3
archive,archive_development,2026-04-19_ShaTin,9,4,友瑩亮,0,66.1003,69.9212,67.3523,65.9002,3,1,1,1
archive,archive_development,2026-04-19_ShaTin,9,5,黃金大亨,0,60.8612,59.6722,58.1168,58.8833,9,12,11,11
archive,archive_development,2026-04-19_ShaTin,9,6,奇異果,0,65.6313,60.9562,56.9892,57.9357,4,8,12,12
archive,archive_development,2026-04-19_ShaTin,9,7,開心三寶,0,60.661,63.5527,62.1043,61.9999,10,4,5,5
archive,archive_development,2026-04-19_ShaTin,9,8,超輕鬆,0,61.1841,59.864,59.9495,61.0465,8,11,7,7
archive,archive_development,2026-04-19_ShaTin,9,9,臻至辰,0,64.8035,61.9181,62.2667,62.1314,5,6,4,4
archive,archive_development,2026-04-19_ShaTin,9,10,星願無限,0,60.2514,63.4348,59.8994,59.9516,11,5,8,10
archive,archive_development,2026-04-19_ShaTin,9,11,和光同塵,0,64.0131,60.6542,59.5644,60.1618,7,10,9,8
archive,archive_development,2026-04-19_ShaTin,9,12,手到齊來,0,64.4134,61.6592,59.2202,60.0173,6,7,10,9
archive,archive_development,2026-04-19_ShaTin,10,1,南區之星,0,61.32,62.7635,60.2714,60.0711,9,6,8,8
archive,archive_development,2026-04-19_ShaTin,10,2,綠野飛馳,0,66.5597,67.8671,65.5415,63.5931,4,2,2,2
archive,archive_development,2026-04-19_ShaTin,10,3,嘉應奇兵,0,65.0684,63.5423,62.1521,61.5318,5,5,5,5
archive,archive_development,2026-04-19_ShaTin,10,4,有備而戰,0,58.4488,59.7614,58.6888,59.5033,12,11,11,11
archive,archive_development,2026-04-19_ShaTin,10,5,手機錶勁,0,71.2237,69.1146,66.8503,65.2208,1,1,1,1
archive,archive_development,2026-04-19_ShaTin,10,6,小磁怪,0,63.877,62.0671,60.4415,60.4415,6,7,7,7
archive,archive_development,2026-04-19_ShaTin,10,7,千杯不醉,0,66.6837,63.5473,62.292,61.2873,3,4,4,6
archive,archive_development,2026-04-19_ShaTin,10,8,正極,0,61.2527,60.8817,58.7733,59.7755,10,9,10,9
archive,archive_development,2026-04-19_ShaTin,10,9,新力好,0,63.6075,61.0028,61.6964,61.5705,7,8,6,4
archive,archive_development,2026-04-19_ShaTin,10,10,官金騏,0,67.4824,66.8811,64.7323,63.1804,2,3,3,3
archive,archive_development,2026-04-19_ShaTin,10,11,星火燎原,0,63.5458,59.6722,58.8153,59.5188,8,12,9,10
archive,archive_development,2026-04-19_ShaTin,10,12,抱百嶺,0,60.8009,59.9851,57.8039,58.6543,11,10,12,12
archive,archive_development,2026-04-19_ShaTin,11,1,智取神駒,0,64.3447,60.8058,59.0132,59.5194,8,12,12,11
archive,archive_development,2026-04-19_ShaTin,11,2,桃花開,0,62.046,63.8946,62.585,62.418,11,7,6,4
archive,archive_development,2026-04-19_ShaTin,11,3,天將龍駒,0,67.4441,65.9232,64.9986,63.6443,3,3,1,1
archive,archive_development,2026-04-19_ShaTin,11,4,錶之宇宙,0,68.8097,65.3448,63.9017,63.5091,2,5,2,2
archive,archive_development,2026-04-19_ShaTin,11,5,非惟僥倖,0,63.3706,63.0239,61.8019,61.6437,9,8,8,9
archive,archive_development,2026-04-19_ShaTin,11,6,君子傳承,0,66.1755,66.3575,63.294,61.9627,6,2,4,7
archive,archive_development,2026-04-19_ShaTin,11,7,新意馬,0,62.8131,62.0092,61.3243,61.7025,10,10,9,8
archive,archive_development,2026-04-19_ShaTin,11,8,春風萬里,0,68.9806,67.7146,62.9216,62.2991,1,1,5,5
archive,archive_development,2026-04-19_ShaTin,11,9,知足常樂,0,59.2,61.5787,57.5524,58.6997,13,11,14,14
archive,archive_development,2026-04-19_ShaTin,11,10,仁心星,0,66.2237,65.4251,63.5202,63.0278,5,4,3,3
archive,archive_development,2026-04-19_ShaTin,11,11,遨遊武士,0,64.4087,60.2069,58.1439,59.2958,7,14,13,13
archive,archive_development,2026-04-19_ShaTin,11,12,嘉應傳承,0,66.3666,64.9358,62.2659,62.2147,4,6,7,6
archive,archive_development,2026-04-19_ShaTin,11,13,紫荊傳令,0,57.5917,60.2121,59.5853,59.5052,14,13,11,12
archive,archive_development,2026-04-19_ShaTin,11,14,海上大軍,0,61.6337,62.4836,60.515,60.515,12,9,10,10
archive,archive_development,2026-04-22_HappyValley,1,1,快活同盟,0,59.7399,60.8145,58.7542,60.4902,12,9,10,9
archive,archive_development,2026-04-22_HappyValley,1,2,跑得好快,0,65.4265,64.3911,60.352,61.5626,4,3,8,6
archive,archive_development,2026-04-22_HappyValley,1,3,歷險大將,0,65.8819,62.665,60.5869,61.5227,3,6,7,7
archive,archive_development,2026-04-22_HappyValley,1,4,獵寶勤,0,70.171,67.0088,63.5615,64.4839,1,1,1,1
archive,archive_development,2026-04-22_HappyValley,1,5,千杯,0,61.6756,62.2981,60.6549,61.0682,9,7,6,8
archive,archive_development,2026-04-22_HappyValley,1,6,快樂寶寶,0,63.9506,62.7446,61.3977,62.2865,6,5,3,3
archive,archive_development,2026-04-22_HappyValley,1,7,戰騎飛,0,60.8799,59.6167,58.8073,60.3512,11,11,9,10
archive,archive_development,2026-04-22_HappyValley,1,8,添喜運,0,66.7019,64.4859,62.7765,63.629,2,2,2,2
archive,archive_development,2026-04-22_HappyValley,1,9,天火同德,0,62.6748,59.5281,58.1426,59.432,7,12,12,11
archive,archive_development,2026-04-22_HappyValley,1,10,太行美景,0,61.0518,63.2134,61.2081,61.8879,10,4,4,5
archive,archive_development,2026-04-22_HappyValley,1,11,富貴駒,0,64.4274,60.4076,58.2615,59.4172,5,10,11,12
archive,archive_development,2026-04-22_HappyValley,1,12,東方福寶,0,62.2113,62.2501,60.6878,62.0855,8,8,5,4
archive,archive_development,2026-04-22_HappyValley,3,1,本領非凡,0,68.1255,65.5906,62.0288,62.2232,1,2,4,4
archive,archive_development,2026-04-22_HappyValley,3,2,同心,0,62.8588,62.5711,60.886,62.221,9,7,8,5
archive,archive_development,2026-04-22_HappyValley,3,3,赤風驪,0,62.895,64.7285,60.4386,61.5857,8,4,9,8
archive,archive_development,2026-04-22_HappyValley,3,4,康昌之星,0,65.6958,65.1618,62.7447,63.2287,5,3,2,2
archive,archive_development,2026-04-22_HappyValley,3,5,贏玥,0,66.5844,63.2943,60.973,61.8794,3,6,7,7
archive,archive_development,2026-04-22_HappyValley,3,6,八心之星,0,65.9671,62.2545,61.2635,62.1323,4,9,5,6
archive,archive_development,2026-04-22_HappyValley,3,7,得意佳作,0,61.6998,60.2176,59.4369,60.9223,12,12,12,11
archive,archive_development,2026-04-22_HappyValley,3,8,極速滿貫,0,64.1573,61.0991,59.9691,61.242,7,10,10,9
archive,archive_development,2026-04-22_HappyValley,3,9,耀昌勝世,0,67.3628,63.8105,60.9906,60.9758,2,5,6,10
archive,archive_development,2026-04-22_HappyValley,3,10,無極勇將,0,61.8897,62.3255,62.6831,63.1223,11,8,3,3
archive,archive_development,2026-04-22_HappyValley,3,11,多利神駒,0,65.28,65.6097,63.6616,63.3107,6,1,1,1
archive,archive_development,2026-04-22_HappyValley,3,12,寶成智星,0,62.7344,60.6905,59.8627,60.8953,10,11,11,12
archive,archive_development,2026-04-22_HappyValley,4,1,競駿非凡,0,65.1643,63.6421,60.886,61.9537,6,7,8,6
archive,archive_development,2026-04-22_HappyValley,4,2,團長好,0,67.1319,64.6255,59.8487,61.3216,3,4,11,11
archive,archive_development,2026-04-22_HappyValley,4,3,幸運愉快,0,64.2516,65.1296,62.0971,61.8315,8,2,3,8
archive,archive_development,2026-04-22_HappyValley,4,4,良駒好友,0,66.5171,64.17,62.5061,62.7204,4,5,2,3
archive,archive_development,2026-04-22_HappyValley,4,5,平天雄,0,59.383,59.5539,59.8514,61.3744,12,11,10,10
archive,archive_development,2026-04-22_HappyValley,4,6,銳目,0,73.0932,70.1076,67.6485,67.3436,1,1,1,1
archive,archive_development,2026-04-22_HappyValley,4,7,勤德皆備,0,62.1694,64.1343,61.4218,61.7511,10,6,6,9
archive,archive_development,2026-04-22_HappyValley,4,8,頑童,0,59.7361,59.2537,59.2825,60.2792,11,12,12,12
archive,archive_development,2026-04-22_HappyValley,4,9,驕陽雄心,0,65.2461,63.1566,61.6365,62.2555,5,9,4,4
archive,archive_development,2026-04-22_HappyValley,4,10,眼健康,0,68.1314,65.0348,61.5875,62.8182,2,3,5,2
archive,archive_development,2026-04-22_HappyValley,4,11,洛河,0,64.9604,63.412,61.251,61.9475,7,8,7,7
archive,archive_development,2026-04-22_HappyValley,4,12,美周郎,0,63.3536,62.2788,60.7822,62.017,9,10,9,5
archive,archive_development,2026-04-22_HappyValley,5,1,伶俐驫駒,0,66.5623,67.447,64.9602,63.4454,3,1,2,3
archive,archive_development,2026-04-22_HappyValley,5,2,戀愛狂,0,65.36,61.5375,59.5313,59.5227,5,11,12,12
archive,archive_development,2026-04-22_HappyValley,5,3,勝多多,0,65.0721,62.9825,61.5951,61.9194,8,7,7,8
archive,archive_development,2026-04-22_HappyValley,5,4,紅錢到,0,66.6749,65.319,63.1947,62.7078,2,5,4,5
archive,archive_development,2026-04-22_HappyValley,5,5,天外富天,0,65.3459,62.1669,60.8538,61.6611,6,9,9,9
archive,archive_development,2026-04-22_HappyValley,5,6,中環精英,0,63.3211,62.9042,61.5634,62.1197,11,8,8,7
archive,archive_development,2026-04-22_HappyValley,5,7,銀刺勇士,0,66.3124,66.8699,62.093,62.5613,4,3,6,6
archive,archive_development,2026-04-22_HappyValley,5,8,小魔怪,0,65.1158,64.1066,62.7596,62.8408,7,6,5,4
archive,archive_development,2026-04-22_HappyValley,5,9,天下寵兒,0,63.6924,65.3983,64.8169,64.5981,10,4,3,2
archive,archive_development,2026-04-22_HappyValley,5,10,前衛火影,0,62.125,60.6683,60.2952,60.9872,12,12,11,10
archive,archive_development,2026-04-22_HappyValley,5,11,雷神太保,0,70.3923,67.2956,64.9821,65.6334,1,2,1,1
archive,archive_development,2026-04-22_HappyValley,5,12,過關勇士,0,64.4234,62.0107,60.4906,60.8768,9,10,10,11
archive,archive_development,2026-04-22_HappyValley,6,1,添開心,0,66.0855,65.1678,62.591,62.4973,5,5,5,6
archive,archive_development,2026-04-22_HappyValley,6,2,電子好好,0,59.9468,58.7517,57.603,58.5914,12,12,12,12
archive,archive_development,2026-04-22_HappyValley,6,3,皇者有利,0,64.9311,64.4517,63.6686,63.2133,7,7,2,3
archive,archive_development,2026-04-22_HappyValley,6,4,美麗登場,0,72.529,69.6372,65.9631,64.8204,1,1,1,1
archive,archive_development,2026-04-22_HappyValley,6,5,瑤瑤日上,0,63.2037,61.9928,62.0826,62.2036,9,10,7,7
archive,archive_development,2026-04-22_HappyValley,6,6,鴻圖新星,0,70.8289,67.2556,62.848,62.9071,2,2,4,4
archive,archive_development,2026-04-22_HappyValley,6,7,天火同人,0,64.6024,66.2719,62.3086,62.7975,8,3,6,5
archive,archive_development,2026-04-22_HappyValley,6,8,福進,0,69.1531,65.1164,61.2275,61.6313,3,6,8,8
archive,archive_development,2026-04-22_HappyValley,6,9,尚旋,0,66.1947,63.1299,58.4988,59.1483,4,9,11,11
archive,archive_development,2026-04-22_HappyValley,6,10,星將,0,61.6487,60.0861,60.2764,61.1879,11,11,10,10
