dataset,split,meeting,race_number,horse_number,horse_name,is_debut,dim_speed_engine,dim_stability,dim_trainer_signal,score_balanced_core,score_stability_led,score_winner_guard,rank_balanced_core,rank_stability_led,rank_winner_guard
archive,archive_development,2026-05-06_ShaTin,1,6,幸運傳承,0,63.7203,61.6538,63.7043,63.0262,62.6822,62.8865,2,4,3
archive,archive_development,2026-05-06_ShaTin,1,7,歷險大將,0,62.4286,65.0385,60.0,62.489,63.005,62.3797,4,3,4
archive,archive_development,2026-05-06_ShaTin,1,8,運來勇士,0,59.2178,53.5385,57.7778,56.8449,55.9461,56.2981,12,13,13
archive,archive_development,2026-05-06_ShaTin,1,9,大利好運,0,60.75,62.8846,69.7143,64.4493,64.5066,65.6378,1,1,1
archive,archive_development,2026-05-06_ShaTin,1,10,一鹿歡騰,0,55.7838,54.5,55.4237,55.2359,55.0339,55.1082,14,14,14
archive,archive_development,2026-05-06_ShaTin,1,11,上市魅力,0,60.45,62.6154,56.668,59.9112,60.3981,59.6143,8,7,7
archive,archive_development,2026-05-06_ShaTin,1,12,幻影旋風,0,60.15,64.8846,57.3913,60.8086,61.6897,60.8024,6,6,6
archive,archive_development,2026-05-06_ShaTin,1,13,東方魅影,0,64.0203,59.7692,58.0,60.5968,60.0887,59.6107,7,8,8
archive,archive_development,2026-05-06_ShaTin,1,14,樂矚心機,0,59.85,58.0769,54.6347,57.5208,57.3989,56.7939,10,10,11
archive,archive_development,2026-05-06_ShaTin,2,1,魅力星,0,61.9105,61.9545,59.9254,61.2635,61.337,61.0348,6,5,5
archive,archive_development,2026-05-06_ShaTin,2,2,喜行,0,63.6657,58.9091,61.7546,61.4434,60.7141,60.9031,5,7,6
archive,archive_development,2026-05-06_ShaTin,2,3,後無來者,0,63.3112,66.2727,63.728,64.4372,64.917,64.6834,1,1,1
archive,archive_development,2026-05-06_ShaTin,2,4,摯友心得,0,61.5559,52.6818,60.6277,58.2888,56.8404,57.5886,10,11,10
archive,archive_development,2026-05-06_ShaTin,2,5,建測精英,0,55.4838,57.3636,64.6165,59.1543,59.1635,60.3454,8,8,7
archive,archive_development,2026-05-06_ShaTin,2,6,辣得金,0,64.0203,61.9545,61.5571,62.5108,62.2484,62.0855,2,3,2
archive,archive_development,2026-05-06_ShaTin,2,7,天比高,0,55.8383,56.7273,58.6684,57.0779,57.1318,57.4674,11,10,11
archive,archive_development,2026-05-06_ShaTin,2,8,銀亮濠俠,0,62.265,70.0,53.9155,62.0602,63.6277,61.6017,3,2,4
archive,archive_development,2026-05-06_ShaTin,2,9,機械騎士,0,60.8468,62.5,58.1117,60.4862,60.8529,60.2773,7,6,8
archive,archive_development,2026-05-06_ShaTin,2,10,爆熱,0,61.2014,63.2727,60.7975,61.7571,62.1159,61.8482,4,4,3
archive,archive_development,2026-05-06_ShaTin,2,11,天火同德,0,58.4269,53.5,58.3365,56.7546,55.9363,56.4155,12,12,12
archive,archive_development,2026-05-06_ShaTin,2,12,東方福寶,0,60.4923,54.8636,60.105,58.4872,57.5618,58.0665,9,9,9
archive,archive_development,2026-05-06_ShaTin,3,1,贏得威楓,0,58.7591,57.9545,56.2975,57.6705,57.6183,57.3295,12,12,11
archive,archive_development,2026-05-06_ShaTin,3,2,星火燎原,0,62.265,59.4091,53.9155,58.5302,58.3322,57.3654,10,10,10
archive,archive_development,2026-05-06_ShaTin,3,3,巧眼光,0,55.4838,64.6818,64.8606,61.6748,62.8958,63.3826,3,3,2
archive,archive_development,2026-05-06_ShaTin,3,4,快樂神駒,0,61.5559,66.6818,60.0464,62.7612,63.666,62.927,2,2,3
archive,archive_development,2026-05-06_ShaTin,3,5,鋁主角,0,61.2014,58.8864,54.4786,58.1891,58.0271,57.2501,11,11,12
archive,archive_development,2026-05-06_ShaTin,3,6,文明戰士,0,61.9105,58.8864,62.1398,60.979,60.4672,60.804,4,4,5
archive,archive_development,2026-05-06_ShaTin,3,7,起舞奜奜,0,63.3112,68.1364,59.5802,63.6759,64.6045,63.5623,1,1,1
archive,archive_development,2026-05-06_ShaTin,3,8,精彩勇將,0,60.8468,57.9886,63.728,60.8545,60.2821,61.0001,5,5,4
archive,archive_development,2026-05-06_ShaTin,3,9,尚旋,0,64.0203,57.2727,60.7547,60.6829,59.6668,59.8517,6,6,6
archive,archive_development,2026-05-06_ShaTin,3,10,喜樂之星,0,63.6657,59.4545,56.6431,59.9215,59.4533,58.821,7,7,7
archive,archive_development,2026-05-06_ShaTin,3,11,精算奕然,0,59.1136,58.8636,57.6942,58.5572,58.5628,58.3749,8,9,9
archive,archive_development,2026-05-06_ShaTin,3,12,翠湖烈風,0,58.0724,60.7273,56.842,58.5472,59.0307,58.5807,9,8,8
archive,archive_development,2026-05-06_ShaTin,4,1,開心宇宙,0,62.5486,69.4,60.1267,64.025,65.2477,64.1993,2,1,3
archive,archive_development,2026-05-06_ShaTin,4,2,安可,0,60.39,63.25,68.485,64.0413,64.2485,65.1767,1,2,1
archive,archive_development,2026-05-06_ShaTin,4,3,年年友福,0,58.8879,57.85,55.891,57.5431,57.4699,57.1241,10,9,10
archive,archive_development,2026-05-06_ShaTin,4,4,精彩動力,0,63.3286,52.65,61.0522,59.0107,57.3064,58.0328,8,10,8
archive,archive_development,2026-05-06_ShaTin,4,5,本領輝煌,0,62.9386,58.15,57.8028,59.6308,59.0036,58.712,5,5,7
archive,archive_development,2026-05-06_ShaTin,4,6,艾莉奧,0,58.1078,56.05,63.85,59.3358,58.8016,59.8687,7,7,5
archive,archive_development,2026-05-06_ShaTin,4,7,森林之王,0,57.7178,60.9,54.9852,57.8677,58.4891,57.761,9,8,9
archive,archive_development,2026-05-06_ShaTin,4,8,保羅輝煌,0,59.61,53.45,56.2733,56.4447,55.529,55.6445,11,11,11
archive,archive_development,2026-05-06_ShaTin,4,9,精明選擇,0,60.78,65.0,64.76,63.5131,64.084,64.259,3,3,2
archive,archive_development,2026-05-06_ShaTin,4,10,風起雲湧,0,58.4978,66.6,58.9712,61.356,62.6909,61.9517,4,4,4
archive,archive_development,2026-05-06_ShaTin,4,11,怪獸叉燒,0,60.0,56.7,61.9679,59.556,58.9404,59.5656,6,6,6
archive,archive_development,2026-05-06_ShaTin,5,1,飛輪霸,0,63.6302,62.2955,62.988,62.9713,62.7702,62.8073,3,4,3
archive,archive_development,2026-05-06_ShaTin,5,2,光年程祥,0,63.2403,65.1955,61.5571,63.331,63.7129,63.2649,2,2,2
archive,archive_development,2026-05-06_ShaTin,5,3,顯勝高昇,0,60.5986,67.9955,57.778,62.1239,63.4509,62.2881,4,3,4
archive,archive_development,2026-05-06_ShaTin,5,4,鑽飾閃耀,0,60.9886,59.4773,60.0464,60.1708,59.9503,59.9601,6,8,6
archive,archive_development,2026-05-06_ShaTin,5,5,棉棉日上,1,60.0,60.0,79.691,69.8455,69.8455,69.8455,1,1,1
archive,archive_development,2026-05-06_ShaTin,5,6,良言一句,0,62.8502,59.4545,56.2407,59.5155,59.1695,58.5176,8,9,9
archive,archive_development,2026-05-06_ShaTin,5,7,杭至尊,0,64.0203,59.2045,59.245,60.8236,60.1798,59.9451,5,6,7
archive,archive_development,2026-05-06_ShaTin,5,8,勤德皆備,0,61.7686,61.2068,56.842,59.9393,60.0097,59.3269,7,7,8
archive,archive_development,2026-05-06_ShaTin,5,9,一路精彩,0,55.4838,56.3318,60.7547,57.5232,57.4891,58.1949,11,10,10
archive,archive_development,2026-05-06_ShaTin,5,10,加州勇勝,0,56.2638,64.1955,57.613,59.3571,60.6344,60.0436,9,5,5
archive,archive_development,2026-05-06_ShaTin,5,11,駿皇逸,0,61.3786,53.8591,57.4397,57.5595,56.4372,56.5983,10,11,12
archive,archive_development,2026-05-06_ShaTin,5,12,活得健康,0,55.8738,55.3091,58.3424,56.5084,56.332,56.7588,12,12,11
archive,archive_development,2026-05-06_ShaTin,6,1,凱明神駒,0,62.8411,62.7083,60.8692,62.1396,62.1831,61.9006,2,3,3
archive,archive_development,2026-05-06_ShaTin,6,2,超加加,0,55.8088,54.625,60.0,56.8112,56.4743,57.2213,12,13,12
archive,archive_development,2026-05-06_ShaTin,6,3,加州星馳,0,59.1803,66.2083,55.4237,60.2707,61.5673,60.301,7,4,6
archive,archive_development,2026-05-06_ShaTin,6,4,金駒永騰,0,55.4838,58.0833,56.8434,56.8034,57.1914,57.1354,13,12,13
archive,archive_development,2026-05-06_ShaTin,6,5,花開,0,62.3536,57.25,62.5645,60.7229,59.8651,60.4071,5,8,5
archive,archive_development,2026-05-06_ShaTin,6,6,天威,0,58.6928,59.3333,79.4005,65.8082,65.2254,68.2675,1,1,1
archive,archive_development,2026-05-06_ShaTin,6,7,火神神樂,0,58.3678,61.2083,58.7224,59.4327,59.8944,59.6636,9,7,8
