dataset,split,meeting,race_number,horse_number,horse_name,is_debut,current_horse_health,rebuilt_readiness_risk,readiness_reliability,current_trainer_signal,trainer_reliability,score_pure_scaffold,adjusted_health_readiness_slot_only,adjusted_trainer_readiness_slot_only,score_readiness_slot_only,adjusted_health_trainer_reliability_shrink_only,adjusted_trainer_trainer_reliability_shrink_only,score_trainer_reliability_shrink_only,adjusted_health_readiness_plus_trainer_shrink,adjusted_trainer_readiness_plus_trainer_shrink,score_readiness_plus_trainer_shrink,rank_pure_scaffold,rank_readiness_slot_only,rank_trainer_reliability_shrink_only,rank_readiness_plus_trainer_shrink
archive,archive_development,2026-05-03_ShaTin,3,10,劍無情,0,64.75,61.0,0.5,68.25,0.6305,63.7768,61.0,68.25,63.635,64.75,65.2016,63.1034,61.0,65.2016,62.9616,8,8,7,7
archive,archive_development,2026-05-03_ShaTin,3,11,問鼎巔峰,0,64.25,61.0,0.5,60.45,0.5301,57.6938,61.0,60.45,57.571,64.25,60.2385,57.6471,61.0,60.2385,57.5243,12,12,12,12
archive,archive_development,2026-05-03_ShaTin,3,13,熊噹噹,0,64.2,60.5,0.5,69.15,0.7536,68.9511,60.5,69.15,68.8112,64.2,66.8954,68.453,60.5,66.8954,68.3132,2,2,1,1
archive,archive_development,2026-05-03_ShaTin,3,14,不假外求,0,66.3,60.5,0.5,69.325,0.4833,64.13,60.5,69.325,63.9107,66.3,64.5068,63.0656,60.5,64.5068,62.8464,7,7,8,8
archive,archive_development,2026-05-03_ShaTin,4,1,龍之悅,0,60.7,60.5,0.5,68.35,0.7175,63.2295,60.5,68.35,63.2219,60.7,65.9911,62.7084,60.5,65.9911,62.7008,11,10,10,9
archive,archive_development,2026-05-03_ShaTin,4,2,團結戰靈,0,64.75,61.0,0.5,60.45,0.8165,63.7038,61.0,60.45,63.5621,64.75,60.3674,63.6856,61.0,60.3674,63.5438,7,7,6,6
archive,archive_development,2026-05-03_ShaTin,4,3,川河石駒,0,64.2,60.5,0.5,78.15,0.6923,62.5865,60.5,78.15,62.4467,64.2,72.5652,61.3528,60.5,72.5652,61.213,13,12,14,14
archive,archive_development,2026-05-03_ShaTin,4,4,手機錶能,1,61.123,59.5,0.5,74.575,0.8214,63.6027,59.5,74.575,63.1157,61.123,71.9719,62.8217,59.5,71.9719,62.3348,8,11,9,11
archive,archive_development,2026-05-03_ShaTin,4,5,愛心萬里,1,61.623,59.5,0.5,64.4,0.8261,62.6919,59.5,64.4,62.055,61.623,63.6348,62.4624,59.5,63.6348,61.8255,12,14,12,13
archive,archive_development,2026-05-03_ShaTin,4,6,皇者威楓,0,63.1,59.5,0.5,68.25,0.7328,62.5412,59.5,68.25,62.4051,63.1,66.0456,62.0543,59.5,66.0456,61.9182,14,13,13,12
archive,archive_development,2026-05-03_ShaTin,4,7,無比小子,0,62.0,58.5,0.5,60.15,0.6494,63.602,58.5,60.15,63.4697,62.0,60.0974,63.5904,58.5,60.0974,63.4581,9,8,7,7
archive,archive_development,2026-05-03_ShaTin,4,8,步步合拍,0,64.75,61.0,0.5,79.985,0.8213,67.5756,61.0,79.985,67.4338,64.75,76.4137,66.7867,61.0,76.4137,66.6449,2,2,2,2
archive,archive_development,2026-05-03_ShaTin,4,9,賀龍飛翔,0,64.2,60.5,0.5,68.25,0.7864,63.9444,60.5,68.25,63.8046,64.2,66.4878,63.5551,60.5,66.4878,63.4153,6,6,8,8
archive,archive_development,2026-05-03_ShaTin,4,10,華麗再贏,0,64.75,61.0,0.5,71.6,0.6038,66.9587,61.0,71.6,66.817,64.75,67.0041,65.9435,61.0,67.0041,65.8018,4,4,4,4
archive,archive_development,2026-05-03_ShaTin,4,11,嘉應光彩,0,64.2,60.5,0.5,84.62,0.8293,63.4512,60.5,84.62,63.3113,64.2,80.4174,62.5228,60.5,80.4174,62.383,10,9,11,10
archive,archive_development,2026-05-03_ShaTin,4,12,非凡時刻,0,64.75,61.0,0.5,63.85,0.4838,67.1092,61.0,63.85,66.9674,64.75,61.8626,66.6702,61.0,61.8626,66.5284,3,3,3,3
archive,archive_development,2026-05-03_ShaTin,4,13,同喜,0,64.2,60.5,0.5,75.0,0.6382,71.4778,60.5,75.0,71.3379,64.2,69.573,70.279,60.5,69.573,70.1391,1,1,1,1
archive,archive_development,2026-05-03_ShaTin,4,14,新力驕,0,66.85,61.0,0.5,60.0,0.7357,64.2492,61.0,60.0,64.028,66.85,60.0,64.2492,61.0,60.0,64.028,5,5,5,5
